Datum,Zahl 1,Zahl 2,Zahl 3,Zahl 4,Zahl 5,Zahl 6,Zusatzzahl,Gesamt - Ausbezahlt,6er - Gewinner,6er - Betrag,6er - Ausbezahlt,5er ZZ - Gewinner,5er ZZ - Betrag,5er ZZ - Ausbezahlt,5er - Gewinner,5er - Betrag,5er - Ausbezahlt,4er ZZ - Gewinner,4er ZZ - Betrag,4er ZZ - Ausbezahlt,4er - Gewinner,4er - Betrag,4er - Ausbezahlt,3er ZZ - Gewinner,3er ZZ - Betrag,3er ZZ - Ausbezahlt,3er - Gewinner,3er - Betrag,3er - Ausbezahlt,ZZ - Gewinner,ZZ - Betrag,ZZ - Ausbezahlt,6er - Pott Start,6er - Pott Bonus
2000-06-28,3,13,17,28,33,37,18,1004579.42,JP,506295.26,0.0,,,,322,786.11,253127.42,,,,12300,27.4,337020.0,,,,172680,2.4,414432.0,,,,,506295.26
2000-06-25,26,27,29,37,39,44,7,1860471.96,1,624543.97,624543.97,,,,296,1054.93,312259.28,,,,12124,34.3,415853.2,,,,188779,2.69,507815.51,,,,,624543.97
2000-06-21,8,9,11,17,24,43,5,1422533.63,1,475165.62,475165.62,,,,167,1422.58,237570.86,,,,8771,36.05,316194.55,,,,150230,2.62,393602.6,,,,,475165.62
2000-06-18,13,14,25,31,36,40,35,3077371.98,2,662863.98,1325727.96,,,,212,2072.86,439446.32,,,,11996,48.84,585884.64,,,,217459,3.34,726313.06,,,,446810.87,216053.11
2000-06-14,2,10,11,16,22,44,20,888211.46,JP,446810.87,0.0,,,,160,1396.27,223403.2,,,,8378,35.54,297754.12,,,,140097,2.62,367054.14,,,,,446810.87
2000-06-11,3,6,12,13,21,28,25,1949881.61,1,655438.87,655438.87,,,,412,795.41,327708.92,,,,17374,25.14,436782.36,,,,243097,2.18,529951.46,,,,,655438.87
2000-06-07,8,17,27,34,35,38,36,3433586.36,2,781186.47,1562372.94,,,,583,806.6,470247.8,,,,22887,27.33,625501.71,,,,313953,2.47,775463.91,,,,621817.34,159369.13
2000-06-04,6,7,39,40,43,45,34,1237553.54,JP,621817.34,0.0,,,,286,1087.05,310896.3,,,,9195,45.06,414326.7,,,,171923,2.98,512330.54,,,,,621817.34
2000-05-31,9,15,16,20,33,45,27,1488076.3,1,498216.81,498216.81,,,,224,1112.05,249099.2,,,,9693,34.23,331791.39,,,,156095,2.62,408968.9,,,,,498216.81
2000-05-28,11,21,32,35,44,45,1,2075456.97,2,347015.6,694031.2,,,,365,950.71,347009.15,,,,13127,35.25,462726.75,,,,196457,2.91,571689.87,,,,,347015.6
2000-05-24,11,14,16,20,25,26,38,1603626.62,1,537622.49,537622.49,,,,172,1562.84,268808.48,,,,8494,42.15,358022.1,,,,155185,2.83,439173.55,,,,,537622.49
2000-05-21,7,12,19,24,25,27,43,1995320.64,2,333262.45,666524.9,,,,318,1047.95,333248.1,,,,14996,29.58,443581.68,,,,223468,2.47,551965.96,,,,,333262.45
2000-05-17,2,27,28,37,38,45,29,3102312.32,2,745607.69,1491215.38,,,,280,1449.03,405728.4,,,,12444,43.46,540816.24,,,,217886,3.05,664552.3,,,,679749.93,65857.76
2000-05-14,1,11,29,30,41,43,23,1345879.27,JP,679749.93,0.0,,,,198,1716.47,339861.06,,,,10367,43.68,452830.56,,,,181373,3.05,553187.65,,,,,679749.93
2000-05-10,4,17,25,34,40,45,33,1448764.48,1,483008.68,483008.68,,,,132,1829.55,241500.6,,,,7250,44.4,321900.0,,,,125736,3.2,402355.2,,,,,483008.68
2000-05-07,4,6,24,30,31,32,22,2040279.98,1,681059.87,681059.87,,,,152,2240.3,340525.6,,,,9433,48.11,453821.63,,,,181049,3.12,564872.88,,,,,681059.87
2000-05-03,11,12,27,32,40,42,19,1422248.67,1,475468.09,475468.09,,,,128,1857.24,237726.72,,,,6786,46.66,316634.76,,,,128662,3.05,392419.1,,,,,475468.09
2000-04-30,7,11,30,31,38,41,24,5339147.48,1,2787813.91,2787813.91,,,,400,1598.31,639324.0,,,,20685,41.21,852428.85,,,,355564,2.98,1059580.72,,,,1509131.84,1278682.07
2000-04-26,1,10,12,20,38,45,44,1572340.72,DJP,1509131.84,0.0,,,,252,1568.36,395226.72,,,,15118,34.81,526257.58,,,,223662,2.91,650856.42,,,,718658.45,790473.39
2000-04-23,22,24,25,27,42,45,16,1426504.87,JP,718658.45,0.0,,,,202,1778.83,359323.66,,,,10196,46.95,478702.2,,,,179963,3.27,588479.01,,,,,718658.45
2000-04-19,18,21,23,27,43,45,24,3171261.2,1,1519362.0,1519362.0,,,,224,1849.46,414279.04,,,,12241,45.06,551579.46,,,,230215,2.98,686040.7,,,,690773.9,828588.1
2000-04-16,5,9,12,14,16,30,8,1366033.51,JP,690773.9,0.0,,,,364,948.82,345370.48,,,,14689,31.32,460059.48,,,,226965,2.47,560603.55,,,,,690773.9
2000-04-12,3,7,8,22,43,45,32,1451588.91,3,162269.59,486808.77,,,,171,1423.38,243397.98,,,,9455,34.3,324306.5,,,,156329,2.54,397075.66,,,,,162269.59
2000-04-09,4,15,16,19,23,45,28,2068131.22,1,691958.62,691958.62,,,,208,1663.35,345976.8,,,,11028,41.79,460860.12,,,,195648,2.91,569335.68,,,,,691958.62
2000-04-05,3,15,30,32,33,34,22,3273077.21,1,1560125.29,1560125.29,,,,275,1561.24,429341.0,,,,15934,35.9,572030.6,,,,264528,2.69,711580.32,,,,701418.29,858707.0
2000-04-02,2,3,4,21,28,36,45,1393746.98,JP,701418.29,0.0,,,,210,1670.03,350706.3,,,,12056,38.73,466928.88,,,,219890,2.62,576111.8,,,,,701418.29
2000-03-29,10,14,17,27,41,45,33,1455313.92,3,162496.98,487490.94,,,,185,1317.5,243737.5,,,,8732,37.21,324917.72,,,,144626,2.76,399167.76,,,,,162496.98
2000-03-26,9,16,24,28,35,36,39,3467315.26,1,1491136.18,1491136.18,,,,367,1353.11,496591.37,,,,18902,35.03,662137.06,,,,303885,2.69,817450.65,,,,497915.87,993220.31
2000-03-22,3,4,7,20,22,43,32,989105.56,JP,497915.87,0.0,,,,182,1367.86,248950.52,,,,9640,34.37,331326.8,,,,160956,2.54,408828.24,,,,,497915.87
2000-03-19,1,20,23,39,40,41,31,2150969.07,3,239634.89,718904.67,,,,204,1761.97,359441.88,,,,10879,44.04,479111.16,,,,190228,3.12,593511.36,,,,,239634.89
2000-03-15,5,14,19,24,25,40,8,1590339.09,1,533270.81,533270.81,,,,157,1698.3,266633.1,,,,8588,41.35,355113.8,,,,146081,2.98,435321.38,,,,,533270.81
2000-03-12,8,10,22,27,32,45,38,5772579.16,4,750999.99,3003999.96,,,,632,1101.58,696198.56,,,,31276,29.65,927333.4,,,,450806,2.54,1145047.24,,,,1611576.36,-860576.37
2000-03-08,3,4,7,9,14,34,11,1790293.16,DJP,1611576.36,0.0,,,,333,1355.21,451284.93,,,,18290,32.85,600826.5,,,,298859,2.47,738181.73,,,,708978.94,902597.42
2000-03-05,5,16,17,29,36,44,8,1417172.12,JP,708978.94,0.0,,,,329,1077.46,354484.34,,,,12930,36.55,472591.5,,,,213803,2.76,590096.28,,,,,708978.94
2000-03-01,3,9,11,15,16,22,8,1563762.46,1,524578.06,524578.06,,,,291,901.3,262278.3,,,,12744,27.4,349185.6,,,,190098,2.25,427720.5,,,,,524578.06
2000-02-27,7,10,12,21,39,42,17,2104355.25,1,705254.79,705254.79,,,,282,1250.42,352618.44,,,,13785,34.08,469792.8,,,,227043,2.54,576689.22,,,,,705254.79
2000-02-23,13,22,26,33,35,43,6,5056216.5,6,445479.93,2672879.58,,,,596,1000.64,596381.44,,,,25988,30.6,795232.8,,,,390442,2.54,991722.68,,,,1480083.07,-1034603.14
2000-02-20,21,27,28,35,39,40,37,1925472.69,DJP,1480083.07,0.0,,,,378,1280.0,483840.0,,,,18389,35.03,644166.67,,,,313963,2.54,797466.02,,,,512366.54,967716.53
2000-02-16,4,7,8,19,35,37,14,1016162.33,JP,512366.54,0.0,,,,141,1816.83,256173.03,,,,8645,39.46,341131.7,,,,151760,2.76,418857.6,,,,,512366.54
2000-02-13,9,13,21,23,31,34,8,2111726.09,6,118190.65,709143.9,,,,390,909.14,354564.6,,,,15597,30.3,472589.1,,,,232967,2.47,575428.49,,,,,118190.65
2000-02-09,7,8,11,25,32,36,20,3508975.53,3,551724.61,1655173.83,,,,279,1663.2,464032.8,,,,14628,42.3,618764.4,,,,264950,2.91,771004.5,,,,727089.07,-175364.46
2000-02-06,6,7,16,17,24,42,40,1453533.84,JP,727089.07,0.0,,,,290,1253.54,363526.6,,,,13129,36.92,484722.68,,,,219306,2.76,605284.56,,,,,727089.07
2000-02-02,10,22,29,35,38,45,31,3421368.0,2,819656.4,1639312.8,,,,372,1200.13,446448.36,,,,15204,39.1,594476.4,,,,254684,2.91,741130.44,,,,746411.17,73245.23
2000-01-30,14,24,33,34,37,42,35,1483658.06,JP,746411.17,0.0,,,,219,1704.12,373202.28,,,,11139,44.62,497022.18,,,,191698,3.2,613433.6,,,,,746411.17
2000-01-26,5,21,30,36,40,43,26,1555329.91,1,521245.69,521245.69,,,,157,1660.0,260620.0,,,,8458,41.06,347285.48,,,,143013,2.98,426178.74,,,,,521245.69
2000-01-23,3,9,19,24,40,43,17,5890710.5,1,3038454.89,3038454.89,,,,531,1348.09,715835.79,,,,27574,34.59,953784.66,,,,428491,2.76,1182635.16,,,,1606718.94,1431735.95
2000-01-19,8,17,20,26,35,36,32,1760034.85,DJP,1606718.94,0.0,,,,393,1130.87,444431.91,,,,17548,33.72,591718.56,,,,269102,2.69,723884.38,,,,717832.08,888886.86
2000-01-16,10,27,30,31,34,40,4,1434186.25,JP,717832.08,0.0,,,,255,1407.47,358904.85,,,,13783,34.67,477856.61,,,,222091,2.69,597424.79,,,,,717832.08
2000-01-12,2,6,17,20,29,37,39,5318398.35,1,2721672.07,2721672.07,,,,488,1345.69,656696.72,,,,23175,37.72,874161.0,,,,376632,2.83,1065868.56,,,,1408208.75,1313463.32
2000-01-09,3,8,25,35,42,43,36,1767136.6,DJP,1408208.75,0.0,,,,230,1935.66,445201.8,,,,12673,46.8,593096.4,,,,227762,3.2,728838.4,,,,517797.56,890411.19
2000-01-05,3,19,23,24,28,43,33,1026632.13,JP,517797.56,0.0,,,,195,1327.67,258895.65,,,,9179,37.57,344855.03,,,,157205,2.69,422881.45,,,,,517797.56
2000-01-02,3,9,21,38,39,42,41,3279010.03,1,1441573.6,1441573.6,,,,344,1343.0,461992.0,,,,18089,34.01,615206.89,,,,290167,2.62,760237.54,,,,517570.31,924003.29
1999-12-29,10,19,20,25,36,45,2,1027542.88,JP,517570.31,0.0,,,,145,1784.71,258782.95,,,,7701,44.77,344773.77,,,,135893,3.12,423986.16,,,,,517570.31
1999-12-26,2,6,16,23,33,42,37,1989329.71,1,667114.94,667114.94,,,,291,1146.2,333544.2,,,,12085,36.77,444365.45,,,,197212,2.76,544305.12,,,,,667114.94
1999-12-22,6,17,21,36,43,44,24,3403054.5,1,1635941.27,1635941.27,,,,269,1645.62,442671.78,,,,13789,42.8,590169.2,,,,240745,3.05,734272.25,,,,750573.39,885367.88
1999-12-19,4,18,22,23,40,45,39,1498924.24,JP,750573.39,0.0,,,,187,2006.87,375284.69,,,,11221,44.55,499895.55,,,,194920,3.2,623744.0,,,,,750573.39
1999-12-15,6,10,13,19,29,35,1,1552893.93,1,519918.75,519918.75,,,,230,1130.22,259950.6,,,,10093,34.3,346189.9,,,,162914,2.62,426834.68,,,,,519918.75
1999-12-12,21,25,29,33,37,42,16,3501946.53,3,497016.4,1491049.2,,,,404,1245.84,503319.36,,,,17899,37.43,669959.57,,,,281080,2.98,837618.4,,,,484373.56,12642.84
1999-12-08,1,22,24,29,31,38,10,962083.33,JP,484373.56,0.0,,,,105,2306.51,242183.55,,,,6381,50.58,322750.98,,,,124109,3.2,397148.8,,,,,484373.56
1999-12-05,17,28,29,31,39,43,1,3364256.26,4,362063.63,1448254.52,,,,429,1128.69,484208.01,,,,19641,32.85,645206.85,,,,300224,2.62,786586.88,,,,479805.89,-117742.26
1999-12-01,4,18,20,24,29,44,35,949020.2,JP,479805.89,0.0,,,,158,1518.36,239900.88,,,,8572,37.28,319564.16,,,,137652,2.83,389555.16,,,,,479805.89
1999-11-28,5,16,23,27,34,37,39,3138078.14,2,677943.63,1355887.26,,,,442,1014.96,448612.32,,,,19050,31.39,597979.5,,,,280763,2.62,735599.06,,,,458645.3,219298.33
1999-11-24,1,19,29,31,42,43,30,912531.04,JP,458645.3,0.0,,,,124,1849.32,229315.68,,,,6752,45.28,305730.56,,,,117964,3.2,377484.8,,,,,458645.3
1999-11-21,1,3,15,22,32,44,39,2010456.52,1,672720.24,672720.24,,,,285,1180.14,336339.9,,,,12062,37.14,447982.68,,,,205730,2.69,553413.7,,,,,672720.24
1999-11-17,7,14,28,32,33,40,4,1426286.62,2,238546.75,477093.5,,,,215,1109.5,238542.5,,,,9138,34.74,317454.12,,,,150075,2.62,393196.5,,,,,238546.75
1999-11-14,13,17,19,34,39,45,21,2106003.16,1,702693.93,702693.93,,,,219,1604.26,351332.94,,,,11818,39.61,468110.98,,,,200641,2.91,583865.31,,,,,702693.93
1999-11-10,6,11,17,32,35,45,7,1508170.17,3,167734.77,503204.31,,,,163,1543.51,251592.13,,,,8309,40.33,335101.97,,,,143736,2.91,418271.76,,,,,167734.77
1999-11-07,9,10,12,14,26,39,2,2145109.43,1,717777.58,717777.58,,,,266,1349.18,358881.88,,,,15019,31.83,478054.77,,,,245998,2.4,590395.2,,,,,717777.58
1999-11-03,8,21,22,27,29,32,25,4565106.71,1,2477639.71,2477639.71,,,,453,1164.59,527559.27,,,,23982,29.29,702432.78,,,,368015,2.33,857474.95,,,,1422476.64,1055163.07
1999-10-31,5,11,13,17,37,38,20,1903824.34,DJP,1422476.64,0.0,,,,316,1522.43,481087.88,,,,15971,40.12,640756.52,,,,276318,2.83,781979.94,,,,460292.66,962183.98
1999-10-27,1,11,32,35,38,42,23,913385.21,JP,460292.66,0.0,,,,120,1917.85,230142.0,,,,5897,52.03,306820.91,,,,110065,3.42,376422.3,,,,,460292.66
1999-10-24,13,14,18,40,41,42,2,3386877.39,14,104007.86,1456110.04,,,,236,2057.38,485541.68,,,,11967,54.07,647055.69,,,,228702,3.49,798169.98,,,,485022.67,-381014.81
1999-10-20,5,14,32,37,39,40,11,966604.12,JP,485022.67,0.0,,,,138,1757.31,242508.78,,,,8849,36.48,322811.52,,,,134659,2.98,401283.82,,,,,485022.67
1999-10-17,1,22,23,25,29,30,38,3415925.06,1,1468832.43,1468832.43,,,,308,1588.49,489254.92,,,,14764,44.19,652421.16,,,,264071,3.05,805416.55,,,,490293.75,978538.68
1999-10-13,16,20,27,28,33,36,34,976835.51,JP,490293.75,0.0,,,,207,1184.21,245131.47,,,,10276,31.76,326365.76,,,,159582,2.54,405338.28,,,,,490293.75
1999-10-10,3,13,23,32,35,43,25,3467435.16,6,248364.92,1490189.52,,,,673,736.91,495940.43,,,,22981,28.71,659784.51,,,,290290,2.83,821520.7,,,,498287.23,-249922.31
1999-10-06,7,8,10,26,35,44,19,993371.9,JP,498287.23,0.0,,,,230,1083.2,249136.0,,,,10717,30.96,331798.32,,,,162377,2.54,412437.58,,,,,498287.23
1999-10-03,5,15,20,28,30,42,43,3375196.66,1,1473900.74,1473900.74,,,,459,1037.7,476304.3,,,,20080,31.61,634728.8,,,,293778,2.69,790262.82,,,,521278.62,952622.12
1999-09-29,24,27,29,31,34,43,44,1037697.42,JP,521278.62,0.0,,,,126,2068.5,260631.0,,,,7709,45.06,347367.54,,,,137724,3.12,429698.88,,,,,521278.62
1999-09-26,4,7,11,15,27,42,26,2005568.56,1,671817.85,671817.85,,,,399,841.85,335898.15,,,,15478,28.92,447623.76,,,,229262,2.4,550228.8,,,,,671817.85
1999-09-22,4,6,12,19,22,28,35,1460267.43,3,162523.58,487570.74,,,,347,702.53,243777.91,,,,12260,26.45,324277.0,,,,173666,2.33,404641.78,,,,,162523.58
1999-09-19,3,5,7,20,38,42,37,2130034.29,1,714061.57,714061.57,,,,214,1668.36,357029.04,,,,11861,40.12,475863.32,,,,211261,2.76,583080.36,,,,,714061.57
1999-09-15,1,4,18,21,22,30,12,3110106.27,1,1504131.92,1504131.92,,,,274,1475.85,404382.9,,,,14136,38.08,538298.88,,,,234379,2.83,663292.57,,,,695332.34,808799.58
1999-09-12,4,17,20,30,32,43,7,1385159.37,JP,695332.34,0.0,,,,239,1454.63,347656.57,,,,11040,41.93,462907.2,,,,188392,3.05,574595.6,,,,,695332.34
1999-09-08,12,13,15,17,23,34,44,1542057.37,1,515856.96,515856.96,,,,152,1696.85,257921.2,,,,8667,39.68,343906.56,,,,149955,2.83,424372.65,,,,,515856.96
1999-09-05,3,5,25,28,37,39,44,2167599.24,1,726177.31,726177.31,,,,223,1628.17,363081.91,,,,11592,41.71,483502.32,,,,210190,2.83,594837.7,,,,,726177.31
1999-09-01,3,6,10,13,21,43,7,3351986.78,4,395561.04,1582244.16,,,,415,1071.64,444730.6,,,,19480,30.38,591802.4,,,,296846,2.47,733209.62,,,,692729.97,-297168.93
1999-08-29,2,3,24,26,43,44,27,1373259.62,JP,692729.97,0.0,,,,151,2293.79,346362.29,,,,11479,40.19,461341.01,,,,189784,2.98,565556.32,,,,,692729.97
1999-08-25,4,5,8,34,38,41,13,4992182.78,3,870581.82,2611745.46,,,,340,1763.49,599586.6,,,,18860,42.37,799098.2,,,,337372,2.91,981752.52,,,,1412551.05,-541969.23
1999-08-22,3,27,28,33,36,37,20,1864412.62,JP,1412551.05,0.0,,,,282,1667.49,470232.18,,,,16053,39.03,626548.59,,,,285365,2.69,767631.85,,,,472073.44,940477.61
1999-08-18,1,16,17,25,32,42,37,940231.23,JP,472073.44,0.0,,,,128,1844.01,236033.28,,,,6592,47.67,314240.64,,,,119253,3.27,389957.31,,,,,472073.44
1999-08-15,13,15,26,28,31,37,41,3267896.69,2,700317.87,1400635.74,,,,357,1317.2,470240.4,,,,19551,32.05,626609.55,,,,294050,2.62,770411.0,,,,460147.31,240170.56
1999-08-11,3,4,7,12,36,41,43,917706.24,JP,460147.31,0.0,,,,148,1554.48,230063.04,,,,7856,39.03,306619.68,,,,138052,2.76,381023.52,,,,,460147.31
1999-08-08,13,20,21,25,30,38,6,3101228.62,3,448152.86,1344458.58,,,,219,2016.9,441701.1,,,,12827,45.86,588246.22,,,,232956,3.12,726822.72,,,,461041.77,-12888.91
1999-08-04,8,9,19,21,24,41,16,917324.36,JP,461041.77,0.0,,,,192,1200.56,230507.52,,,,8787,34.96,307193.52,,,,149458,2.54,379623.32,,,,,461041.77
1999-08-01,21,25,31,34,38,45,2,2122214.56,2,354563.96,709127.92,,,,216,1641.47,354557.52,,,,10819,43.68,472573.92,,,,183111,3.2,585955.2,,,,,354563.96
1999-07-28,3,12,21,23,29,32,45,1370598.4,1,459955.38,459955.38,,,,221,1040.61,229974.81,,,,9838,31.1,305961.8,,,,151703,2.47,374706.41,,,,,459955.38
1999-07-25,7,14,18,22,33,36,26,3200375.47,4,342851.63,1371406.52,,,,459,997.22,457723.98,,,,17525,34.81,610045.25,,,,275797,2.76,761199.72,,,,455897.23,-113045.6
1999-07-21,16,22,23,29,40,44,28,905594.11,JP,455897.23,0.0,,,,131,1740.02,227942.62,,,,6613,45.93,303735.09,,,,119845,3.12,373916.4,,,,,455897.23
1999-07-18,8,13,19,29,34,39,21,3133669.8,3,453891.8,1361675.4,,,,339,1310.95,444412.05,,,,16365,36.19,592249.35,,,,266425,2.76,735333.0,,,,472804.03,-18912.23
1999-07-14,1,16,17,29,30,36,44,940677.94,JP,472804.03,0.0,,,,160,1477.45,236392.0,,,,7172,43.89,314779.08,,,,130707,2.98,389506.86,,,,,472804.03
1999-07-11,5,9,29,30,33,41,42,3312475.31,4,355658.78,1422635.12,,,,447,1068.44,477592.68,,,,20631,30.81,635641.11,,,,323586,2.4,776606.4,,,,467418.21,-111759.43
1999-07-07,3,10,16,18,23,27,4,932822.76,JP,467418.21,0.0,,,,243,961.76,233707.68,,,,11113,27.98,310941.74,,,,166598,2.33,388173.34,,,,,467418.21
1999-07-04,2,8,22,24,27,35,5,2126363.44,1,714492.38,714492.38,,,,312,1144.97,357230.64,,,,14346,33.14,475426.44,,,,228037,2.54,579213.98,,,,,714492.38
1999-06-30,1,13,22,25,29,34,26,1418519.08,2,237769.8,475539.6,,,,167,1423.74,237764.58,,,,7292,43.46,316910.32,,,,133438,2.91,388304.58,,,,,237769.8
1999-06-27,6,9,16,28,41,43,40,3801326.51,1,1905640.98,1905640.98,,,,367,1303.11,478241.37,,,,17185,37.06,636876.1,,,,290174,2.69,780568.06,,,,949133.81,956507.17
1999-06-23,10,11,21,31,39,43,17,943773.95,JP,949133.81,0.0,,,,164,1446.78,237271.92,,,,8965,35.25,316016.25,,,,145162,2.69,390485.78,,,,,949133.81
1999-06-20,10,19,21,24,28,43,13,2112543.63,1,707900.61,707900.61,,,,234,1512.55,353936.7,,,,12678,37.21,471748.38,,,,215226,2.69,578957.94,,,,,707900.61
1999-06-16,9,11,13,14,21,36,30,1465829.77,1,490510.6,490510.6,,,,177,1385.59,245249.43,,,,9630,33.94,326842.2,,,,158751,2.54,403227.54,,,,,490510.6
1999-06-13,4,10,16,35,40,43,24,2079692.6,1,697406.8,697406.8,,,,214,1629.41,348693.74,,,,11110,41.79,464286.9,,,,191042,2.98,569305.16,,,,,697406.8
1999-06-09,4,6,7,14,27,29,35,4483917.57,4,594991.28,2379965.12,,,,499,1061.39,529633.61,,,,22769,30.96,704928.24,,,,351980,2.47,869390.6,,,,1320682.4,-725691.12
1999-06-06,8,10,17,18,23,44,37,1640491.5,DJP,1320682.4,0.0,,,,193,2148.08,414579.44,,,,13198,41.86,552468.28,,,,237966,2.83,673443.78,,,,491502.09,829180.31
1999-06-02,7,14,16,33,44,45,9,982467.56,JP,491502.09,0.0,,,,149,1649.32,245748.68,,,,7436,44.04,327481.44,,,,137328,2.98,409237.44,,,,,491502.09
1999-05-30,3,6,16,17,18,31,33,3103423.39,2,666502.38,1333004.76,,,,324,1378.76,446718.24,,,,16441,36.19,594999.79,,,,278130,2.62,728700.6,,,,439565.78,226936.6
1999-05-26,4,5,29,31,33,37,44,871946.52,JP,439565.78,0.0,,,,104,2113.27,219780.08,,,,6548,44.69,292630.12,,,,123552,2.91,359536.32,,,,,439565.78
1999-05-23,14,15,25,26,34,45,3,2077607.69,3,232295.1,696885.3,,,,254,1371.78,348432.12,,,,11746,39.53,464319.38,,,,195179,2.91,567970.89,,,,,232295.1
1999-05-19,3,6,17,19,20,39,42,1421669.17,3,158743.33,476229.99,,,,205,1161.47,238101.35,,,,9963,31.83,317122.29,,,,157982,2.47,390215.54,,,,,158743.33
1999-05-16,2,5,12,14,25,26,42,2056475.35,5,137395.53,686977.65,,,,339,1013.21,343478.19,,,,14823,30.89,457882.47,,,,223676,2.54,568137.04,,,,,137395.53
1999-05-12,32,34,36,38,43,45,16,4089963.69,9,259313.16,2333818.44,,,,653,674.05,440154.65,,,,17028,34.45,586614.6,,,,227930,3.2,729376.0,,,,1453467.25,-1194154.09
1999-05-09,10,12,17,19,37,42,39,1586695.92,JP,1453467.25,0.0,,,,235,1707.46,401253.1,,,,13293,40.19,534245.67,,,,230105,2.83,651197.15,,,,,1453467.25
1999-05-05,8,15,24,26,27,40,37,1433089.26,1,479404.15,479404.15,,,,227,1055.94,239698.38,,,,9927,32.19,319550.13,,,,155290,2.54,394436.6,,,,,479404.15
1999-05-02,9,18,20,25,33,39,2,1955747.12,1,653947.47,653947.47,,,,218,1499.83,326962.94,,,,11889,36.63,435494.07,,,,195414,2.76,539342.64,,,,,653947.47
1999-04-28,3,7,15,23,24,43,39,1411682.16,2,236545.84,473091.68,,,,182,1299.69,236543.58,,,,9190,34.3,315217.0,,,,147645,2.62,386829.9,,,,,236545.84
1999-04-25,3,9,16,20,43,44,4,2116556.39,1,705746.94,705746.94,,,,187,1886.96,352861.52,,,,11184,42.01,469839.84,,,,202099,2.91,588108.09,,,,,705746.94
1999-04-21,1,16,23,36,39,42,6,1437564.48,1,482078.68,482078.68,,,,121,1992.05,241038.05,,,,6399,50.22,321357.78,,,,120211,3.27,393089.97,,,,,482078.68
1999-04-18,8,24,25,32,43,45,15,2159335.0,1,720396.94,720396.94,,,,171,2106.36,360187.56,,,,9965,48.18,480113.7,,,,175040,3.42,598636.8,,,,,720396.94
1999-04-14,3,13,16,25,31,36,20,1471769.45,1,492201.2,492201.2,,,,151,1629.77,246095.27,,,,8078,40.55,327562.9,,,,139488,2.91,405910.08,,,,,492201.2
1999-04-11,7,15,20,23,29,44,2,3346129.34,4,359412.51,1437650.04,,,,274,1758.26,481763.24,,,,15861,40.48,642053.28,,,,277266,2.83,784662.78,,,,474120.14,-114707.63
1999-04-07,4,5,11,37,38,43,39,947332.25,JP,474120.14,0.0,,,,110,2155.06,237056.6,,,,6424,49.2,316060.8,,,,120555,3.27,394214.85,,,,,474120.14
1999-04-04,16,26,31,38,44,45,21,2238789.53,1,749679.44,749679.44,,,,211,1776.43,374826.73,,,,12216,40.84,498901.44,,,,206504,2.98,615381.92,,,,,749679.44
1999-03-31,2,28,32,34,42,44,13,1486231.0,1,498007.88,498007.88,,,,126,1976.21,249002.46,,,,7183,46.22,331998.26,,,,127257,3.2,407222.4,,,,,498007.88
1999-03-28,13,14,19,29,31,43,27,3507599.67,1,1509995.57,1509995.57,,,,315,1591.69,501382.35,,,,16139,41.35,667347.65,,,,271762,3.05,828874.1,,,,507204.69,1002790.88
1999-03-24,2,18,21,22,30,38,16,1011959.36,JP,507204.69,0.0,,,,116,2186.16,253594.56,,,,7349,46.0,338054.0,,,,134715,3.12,420310.8,,,,,507204.69
1999-03-21,12,13,14,17,37,40,45,3500601.25,1,1529672.53,1529672.53,,,,185,2688.48,497368.8,,,,13026,50.87,662632.62,,,,247990,3.27,810927.3,,,,534910.61,994761.92
1999-03-17,1,7,18,39,40,42,28,1065627.16,JP,534910.61,0.0,,,,142,1883.48,267454.16,,,,7781,45.78,356214.18,,,,132323,3.34,441958.82,,,,,534910.61
1999-03-14,4,8,9,18,21,26,27,3471393.92,2,754428.71,1508857.42,,,,518,949.04,491602.72,,,,23047,28.42,654995.74,,,,350188,2.33,815938.04,,,,525604.93,228823.78
1999-03-10,1,7,12,19,32,45,15,1047739.73,JP,525604.93,0.0,,,,204,1288.21,262794.84,,,,10245,34.16,349969.2,,,,161701,2.69,434975.69,,,,,525604.93
1999-03-07,8,11,16,17,19,20,38,2253454.19,2,377111.23,754222.46,,,,360,1047.51,377103.6,,,,16167,31.03,501662.01,,,,244278,2.54,620466.12,,,,,377111.23
1999-03-03,4,17,30,31,36,44,21,1709589.85,2,286630.57,573261.14,,,,197,1454.92,286619.24,,,,8703,43.89,381974.67,,,,149915,3.12,467734.8,,,,,286630.57
1999-02-28,3,9,18,20,36,37,17,3518324.9,1,1533175.46,1533175.46,,,,320,1559.28,498969.6,,,,16769,39.61,664220.09,,,,269495,3.05,821959.75,,,,535222.16,997953.3
1999-02-24,6,7,24,26,31,38,20,1067789.66,JP,535222.16,0.0,,,,147,1820.47,267609.09,,,,9181,38.81,356314.61,,,,160821,2.76,443865.96,,,,,535222.16
1999-02-21,22,23,27,32,34,37,8,2247488.19,1,750799.41,750799.41,,,,321,1169.46,375396.66,,,,15433,32.41,500183.53,,,,219473,2.83,621108.59,,,,,750799.41
1999-02-17,6,11,25,29,34,39,4,3388420.81,2,818082.0,1636164.0,,,,314,1401.87,440187.18,,,,14786,39.68,586708.48,,,,249265,2.91,725361.15,,,,755784.51,62297.49
